"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Not to mention girlie had phone sex on top of that. I can’t believe I thought she was innocent. I should’ve known a… https://t.co/drIqI8UJDj",FALSE,0,NA,2022-01-27 01:55:04,TRUE,NA,"1486518087692214276",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","holyname_",0,FALSE,FALSE,NA,NA
"Ain’t no such thing as a safe ladder match… if there’s a ladder involved somebody dying",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087675432960",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","brooklyn_gohard",0,FALSE,FALSE,NA,NA
"RT @NorstrongHealth: I have to watch my wife cry regularly because my two small kids loved swimming and going places and now can't because…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087671169025",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jwkorchinski",96,TRUE,FALSE,NA,NA
"these last two weeks i’ve had covid &amp; a er trip for kidney stones 
who has my voodoo doll , bc this ain’t right",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087662936071",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MountEvridge",0,FALSE,FALSE,NA,NA
"RT @CrypticNoHoes: He's lucky asl the burger king crown guy wasn't on the same flight",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087591477250",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","vosives",1629,TRUE,FALSE,NA,NA
"RT @baddieber: Now I see why my mom wouldn’t want to talk to anybody after work",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087570571264",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mreverly_",11253,TRUE,FALSE,NA,NA
"RT @indiaroyaletv: My demon time ain’t none nice.",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087528726531",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","xsmoniex",867,TRUE,FALSE,NA,NA
"@badjin_rank @richardrahl1086 @ShayCormac_1 I disagree Biden isn't smart enough to pivot like Clinton and Obama did… https://t.co/g3BXmxSQql",FALSE,0,"badjin_rank",2022-01-27 01:55:04,TRUE,"1486517016831959044","1486518087515983874","2996238347","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","notpeaches_sabr",0,FALSE,FALSE,NA,NA
"RT @WendyRogersAZ: I love Trump. I don’t love some of the RINOs around him.",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087503466498",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","RCLessig",305,TRUE,FALSE,NA,NA
"RT @nickixdestiny: WOW @TwitterSupport didn’t even send me a preliminary email saying my account was even suspended. I had to find out on m…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087499325443",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Romanolaaa",17,TRUE,FALSE,NA,NA
"RT @OhNoSheTwitnt: Teaching kids about slavery and Nazis isn’t critical race theory, it’s history. You are trying to ban history.",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087499268098",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","agalligani",846,TRUE,FALSE,NA,NA
"@MartyCohen55 @ronkonoma @MayaMurful @savtah8 @daggerhaft @aJew4Palestine @adam93452 @IMDibe @RobertLeffel… https://t.co/iIl7jsHpI8",FALSE,0,"MartyCohen55",2022-01-27 01:55:04,TRUE,"1486497033083052035","1486518087407091718","1377574628672032768","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","JohnnyYoussef7",0,FALSE,FALSE,NA,NA
"RT @colpeoplespress: Started a transition fund, for all those who can support thank you. It’s been a lot more expensive then I originally a…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087390154754",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Luarien",23,TRUE,FALSE,NA,NA
"@PedroSchmithYT I think it’s a no for me
Carr is ok
He isn’t elite and he’s up and doe we saw that when he played against us .",FALSE,0,"PedroSchmithYT",2022-01-27 01:55:04,FALSE,"1486155539184713729","1486518087318863876","1044381649381871616","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Mufasa41067587",0,FALSE,FALSE,NA,NA
"@nickraj4real @ChrisPJGodfrey CF&gt;MF at the moment. Auba was horrible long before he was taken out of the team. Laca… https://t.co/IlzjPwWm2t",FALSE,0,"nickraj4real",2022-01-27 01:55:04,TRUE,"1486337619231453192","1486518087293808640","1575566461","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","KurtMahGurt",0,FALSE,FALSE,NA,NA
"If EJ was smart, he would have REMOVED his weight in other items so they wouldn't notice.  Then they could have lat… https://t.co/qUjvo1YQnQ",FALSE,0,NA,2022-01-27 01:55:04,TRUE,NA,"1486518087256096776",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","smeddley",0,FALSE,FALSE,NA,NA
"RT @AymanM: I'm surprised Republicans aren't yet up in arms over Biden being able to nominate a Supreme Court candidate so early in his ter…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087230922755",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","kriticalthinka",15,TRUE,FALSE,NA,NA
"RT @theearthyvirgo: Us Virgos analyze everything bout you, but won’t tell you about it.",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087201574915",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Palomamorg",1460,TRUE,FALSE,NA,NA
"Listen to this fucking wanna be tyrant. He’s finally found a minority group that doesn’t have victim status in his… https://t.co/yiXe0csWvD",FALSE,0,NA,2022-01-27 01:55:04,TRUE,NA,"1486518087201472519",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","liltouchetrtle",0,FALSE,FALSE,NA,NA
"That moment you get get Halo 2 launched and 1 out of your 3 friends plays on PC and you can't cross play for the ca… https://t.co/uGi24zTC9A",FALSE,0,NA,2022-01-27 01:55:04,TRUE,NA,"1486518087151202316",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Syniax",0,FALSE,FALSE,NA,NA
"@ButlerWarSong @HinkleFH Bryce Golden....you can't stop him you can only hope to contain him - @dpshow.",FALSE,0,"ButlerWarSong",2022-01-27 01:55:04,FALSE,"1486506040468332547","1486518087146954755","1217249317","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","kevinault",0,FALSE,FALSE,NA,NA
"RT @yurfavhijabigal: i jus wanna go back to the first lockdown days where you didn’t care bout the time or what you were doing the next day…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087084089348",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Abbrobinn",11947,TRUE,FALSE,NA,NA
"RT @youngstars710: <U+0001F468><U+200D><U+0001F9B1>: Can you sing that chorus(?) part?
<U+0001F471><U+200D><U+2640><U+FE0F>: He may not be able to reach the note
<U+0001F471><U+200D><U+2640><U+FE0F>: That part may be too high
<U+0001F411>(?) :…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087067316228",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","solee1994",77,TRUE,FALSE,NA,NA
"RT @LArbutante: Leni could call BBM “sinungaling” but BBM could not call Leni “sinungaling.” If that doesn’t say something, then I don’t kn…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518087029760002",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","LalisaaaaM27",2895,TRUE,FALSE,NA,NA
"@LiamPayne The important thing is that you are well and don't worry &lt;3",FALSE,0,"LiamPayne",2022-01-27 01:55:04,FALSE,"1486357208464085001","1486518086979264512","158314798","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Camila64586897",0,FALSE,FALSE,NA,NA
"RT @CestMoiz: #HappyTroops
As expected, the video has found its way to me via WA as well. Just can't get enough of it!!
I say the Navy Tabl…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518086958141441",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Georgie55816198",13,TRUE,FALSE,NA,NA
"RT @KennethLogins: @AndrewFairbairn @BuluBane @GarbageDotNet @s_ridenour @BsideRare @jimprov @SenatorIvy @DetroitQSpider @djcozmik @p_r_e_f…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518086941523969",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","KennethLogins",5,TRUE,FALSE,NA,NA
"@BobbyBeltTX @1053thefan I hope they don’t touch Zeke’s contract.  Just ride out the pain one more year and cut him loose.",FALSE,0,"BobbyBeltTX",2022-01-27 01:55:04,FALSE,"1486504385853202434","1486518086941360129","31077897","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Buzoot",0,FALSE,FALSE,NA,NA
"RT @bornsavageme: 100 percent it's a hunar baaz episode been shot for Saturday ko hunarbaaz ke time pe telecast hoga 

It's a special epsio…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518086941351939",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Aysha__niha",159,TRUE,FALSE,NA,NA
"RT @TutorAuthentic: Assignment and exams helper
Essays
#hiring due
#Programming
#DigitalMarketing
#cybersecurity #MachineLearning #100DaysO…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518086773657611",NA,"<a href=\"https://yathinbabu.github.io\" rel=\"nofollow\">xael bot</a>","xaelbot",9,TRUE,FALSE,NA,NA
"I have been searching high and low for that heart shaped LV purse and don’t have any luck with these shitty reselle… https://t.co/349TyAGJEg",FALSE,0,NA,2022-01-27 01:55:04,TRUE,NA,"1486518086714994690",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","WorldOfTori",0,FALSE,FALSE,NA,NA
"<U+203C><U+FE0F> FILM PHOTOGRAPHERS <U+203C><U+FE0F>
Have any of you ordered ANR glass from #ScanTech and been ghosted?? They took my money, wo… https://t.co/UKZr7fnm9q",FALSE,0,NA,2022-01-27 01:55:04,TRUE,NA,"1486518086677131266",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","kolbyster",0,FALSE,FALSE,NA,NA
"RT @Aaron_Torres: Arkansas picks up its fifth straight win, beating Ole Miss by nine on the road. 

Don't look now, but the Hogs are starti…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518086668849159",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","DavidConrad73",7,TRUE,FALSE,NA,NA
"@CaSSiSiA If the house is too cold or hot for me it's too cold or hot for them. They are my babies. When I lived in… https://t.co/lKfWI4nKqW",FALSE,0,"CaSSiSiA",2022-01-27 01:55:04,TRUE,"1486517014034214920","1486518086660354048","35812392","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","K2togetherSSK",0,FALSE,FALSE,NA,NA
"SAGA #SPOILERS <U+0001F6AB>
.
.
.
.
.
.
.
. 
it's been three years and I'm still so fucking sad about Marko. he was so sweet a… https://t.co/p5BlZXIxKU",FALSE,0,NA,2022-01-27 01:55:04,TRUE,NA,"1486518086614142979",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","snot_grl",0,FALSE,FALSE,NA,NA
"@denden_dennn @JLewis562 @DrGuru_ KD wasn't the one who was getting double and triple teamed in the Finals.

Steph… https://t.co/mRKqELKW3l",FALSE,0,"denden_dennn",2022-01-27 01:55:04,TRUE,"1486506775373361152","1486518086555639812","1482659058893172740","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Salvlormonch1",0,FALSE,FALSE,NA,NA
"RT @JCLofi: EA loves killing franchises and then act surprised when people were mad with their terrible decisions 

Dead Space and Battlefr…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518086467469319",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","SeanPaulNagisa",3,TRUE,FALSE,NA,NA
"You're right... He's too dangerous to take with us. I take no pleasure in this decision, but I can't endanger my fa… https://t.co/qJQjp9BBJj",FALSE,0,NA,2022-01-27 01:55:04,TRUE,NA,"1486518086442258432",NA,"<a href=\"https://cheapbotsdonequick.com\" rel=\"nofollow\">Cheap Bots, Done Quick!</a>","CorrinBot",0,FALSE,FALSE,NA,NA
"RT @davidwebbshow: Can't believe we don't have world peace after changing the name on pancake boxes and syrup bottles.",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518086392061954",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","LucyBal30365028",3132,TRUE,FALSE,NA,NA
"Ole Miss basketball can't survive late Arkansas rally, loses 64-55 at home Wednesday https://t.co/SAsCF3CXV2",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518086371094530",NA,"<a href=\"http://www.socialnewsdesk.com\" rel=\"nofollow\">SocialNewsDesk</a>","CLSports",0,FALSE,FALSE,NA,NA
"@Voidyz @RobIoxx_ What context? Do you mean fake context cuz I don't see anything accurate about this.",FALSE,0,"Voidyz",2022-01-27 01:55:04,FALSE,"1486501477828997125","1486518086278733824","1331244867666767879","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ApocalypseGam3r",0,FALSE,FALSE,NA,NA
"Well done @ikea for the best protection against injection attacks - don't fill your template at all! https://t.co/oFj50rp8j8",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518086240927747",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","akdor1154",0,FALSE,FALSE,NA,NA
"@nathantross @SameeraKhan @jacksonhinklle I don't care.",FALSE,0,"nathantross",2022-01-27 01:55:04,FALSE,"1486516941812469761","1486518086240923650","29028524","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","elguapogat0",0,FALSE,FALSE,NA,NA
"@FortniteFactsfr You know what?
I don't want to be your friend anymore like seriously I'm done with you",FALSE,0,"Boomistakemyst",2022-01-27 01:55:04,FALSE,"1486518006209560576","1486518086236786705","1344035398306193413","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Boomistakemyst",0,FALSE,FALSE,NA,NA
"@TaylorLewan77 @thepivot Pod was fire my guy! If your in Tennessee next season good luck but we wouldn’t mind seeing you in stripes <U+0001F919><U+0001F3FE><U+0001F3C8>",FALSE,0,"TaylorLewan77",2022-01-27 01:55:04,FALSE,"1486505471620096004","1486518086152986629","281284263","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JUSTERIC__",0,FALSE,FALSE,NA,NA
"Why would you continue to date someone that doesn’t set themselves apart from everyone else? Isn’t that what makes… https://t.co/kpc0b3rSXh",FALSE,0,NA,2022-01-27 01:55:04,TRUE,NA,"1486518086123597825",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JustBiancaax",0,FALSE,FALSE,NA,NA
"@myronjclifton When he said it back when, it took five minutes for those in the know to come up with a solid list o… https://t.co/ZB81mr5dDj",FALSE,0,"myronjclifton",2022-01-27 01:55:04,TRUE,"1486496751867478016","1486518086123458564","1483794432793010178","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","wildbrad",0,FALSE,FALSE,NA,NA
"Don't forget to vote ENHYPEN on TTA if u have free time! Hype the tl and create more accounts if u can :)",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518086123458562",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jak3tiddies",0,FALSE,FALSE,NA,NA
"@bi0batz yunno i've thought about this myself quite a few times

like yeah, a lot of my stresses come from the inte… https://t.co/0bvvyAZp6H",FALSE,0,"bi0batz",2022-01-27 01:55:04,TRUE,"1486515807446355969","1486518086111006725","1169755154960257025","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","soldierxs",0,FALSE,FALSE,NA,NA
"@luniverseworld The Geiger counter is off the charts... #ZINU is about to go radioactive! <U+0001F4FB><U+2622><U+FE0F><U+2604><U+FE0F><U+0001F680>

#ZombieMob #NFTs… https://t.co/Dl0AjW97yo",FALSE,0,"luniverseworld",2022-01-27 01:55:04,TRUE,"1486322975594979330","1486518086085726209","1445332687162683395","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","HesuCrypto4",0,FALSE,FALSE,NA,NA
"@rafmanji @top_nz Congratulations Raf. Brilliant appointment and can't wait to see your leadership, compassion and… https://t.co/uuziVcasVh",FALSE,0,"rafmanji",2022-01-27 01:55:04,TRUE,"1486479706459631618","1486518086081544192","32598183","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","louaitken",0,FALSE,FALSE,NA,NA
"RT @shalbns: don't offer high price for a album pcs to maintain the normal mp, the buyer better not sell hee guitar the same price they bou…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518086068936708",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","4jaemsjy",26,TRUE,FALSE,NA,NA
"RT @HESTWlCK: people love to talk down on you for being sensitive until they need someone emotionally intelligent to vent to and if you don…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518086006185984",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","PrincessVicciSB",552,TRUE,FALSE,NA,NA
"@OddGeoBlue Remember that feeling when you’re in a leadership position… actually you don’t need to be in a leadersh… https://t.co/IFHgkQhqPu",FALSE,0,"OddGeoBlue",2022-01-27 01:55:04,TRUE,"1486396847648350210","1486518085964242949","357032183","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","LisaDispenza",0,FALSE,FALSE,NA,NA
"RT @genmnz: gaslighting won’t work on me bc idc",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085913882626",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","nicriveraa",20057,TRUE,FALSE,NA,NA
"@Kingjblove Hi @RealOmniFinance @StaxxDev 
Whales coming in heavy for #CHRG presale <U+203C><U+FE0F><U+0001F440> almost 20% of #BINU supply… https://t.co/OIUZAv4u4O",FALSE,0,"Kingjblove",2022-01-27 01:55:04,TRUE,"1486432503787233281","1486518085901160452","1417177110439874561","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Edy49426771",0,FALSE,FALSE,NA,NA
"@stoemanangels Check this exotic guy <U+0001F60A><U+0001F366>
https://t.co/nEDWUlW46M",FALSE,0,"stoemanangels",2022-01-27 01:55:04,FALSE,"1486413530911821827","1486518085888589831","1440405686278492161","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AQMALAMQA",0,FALSE,FALSE,NA,NA
"@Teenage_Gregory You can't hurt people.",FALSE,0,"Teenage_Gregory",2022-01-27 01:55:04,FALSE,"1486515415736070145","1486518085804769281","1404794162441068554","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Springtrapfluff",0,FALSE,FALSE,NA,NA
"@90DayFiance \"All eyes on me\" .... there you have her pathetic little mindset in a nutshell ... explains a lot ....… https://t.co/KZTuF9w69x",FALSE,0,"90DayFiance",2022-01-27 01:55:04,TRUE,"1486443959366955011","1486518085779607552","1135910720015650821","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PGMyketa",0,FALSE,FALSE,NA,NA
"\"The bottom line is such: when I, a practising Muslim woman, say that this film is problematic, my voice should be… https://t.co/oXk5vmXaDZ",FALSE,0,"davidfsutcliffe",2022-01-27 01:55:04,TRUE,"1486517643225960448","1486518085779558401","1485707123166113796","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","davidfsutcliffe",0,FALSE,FALSE,NA,NA
"RT @davereaboi: Many  are coming to the conclusion that the value neutrality of liberalism isn’t anywhere near sufficient to preserve what’…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085741948930",NA,"<a href=\"http://www.samruston.co.uk\" rel=\"nofollow\">Flamingo for Android</a>","DiablitoDeOro",14,TRUE,FALSE,NA,NA
"RT @WFSJ: \"We shouldn’t be cheerleaders for science. We do independent inquiry, &amp; our loyalty should be to our audiences,\" says Deborah Blu…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085716692992",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Bill_Flood",2,TRUE,FALSE,NA,NA
"@johnestevens If she's asked to correct the record she should change lier to c**t <U+0001F923><U+0001F923>",FALSE,0,"johnestevens",2022-01-27 01:55:04,FALSE,"1486312963950714880","1486518085704110089","12233422","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Robert85733781",0,FALSE,FALSE,NA,NA
"@mattsutaaki YESSS F*CKING NICE ONE SISTER I WANT TO FOLLOW SAME PATH AS HER :–)",FALSE,1,"mattsutaaki",2022-01-27 01:55:04,FALSE,"1486517869391360003","1486518085674799104","978720017502978048","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","young_particle",0,FALSE,FALSE,NA,NA
"I’m pretty af, got my own money, work every day &amp; can cook and season really good, can’t get better then that bby <U+0001F607><U+0001F61A>",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085662220290",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","cervacc",0,FALSE,FALSE,NA,NA
"Didn’t listen to country until I was 19, and only because I joined a country band. It’s not my favorite genre, but… https://t.co/UGg4sGbC57",FALSE,0,NA,2022-01-27 01:55:04,TRUE,NA,"1486518085653872640",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","CodyRandall_",0,FALSE,FALSE,NA,NA
"RT @RobAstorino: <U+0001F6A8> <U+0001F6A8><U+0001F6A8>Gov’t contractor talking about the secret midnight flights from southern border into Westchester (NY) Airport: 

“If i…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085624295426",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sooo_nance",151,TRUE,FALSE,NA,NA
"RT @EllzNoNation: Marty Byrde ain’t smiled for 4 seasons.",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085578276872",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Jordaninm0tion",541,TRUE,FALSE,NA,NA
"\"Nonstop action! Twists and turns galore in this murder mystery.” – Miki’s Hope.\" - <U+2B50><U+2B50><U+2B50><U+2B50><U+2B50> #mystery… https://t.co/cBrEVqcRV6",FALSE,0,NA,2022-01-27 01:55:04,TRUE,NA,"1486518085486092291",NA,"<a href=\"https://www.socialoomph.com\" rel=\"nofollow\">SocialOomph</a>","Carolyn_Arnold",0,FALSE,FALSE,NA,NA
"She don't deserve that kind of friendship",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085440131074",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","unsightlycrime",0,FALSE,FALSE,NA,NA
"Honestly he was a million times better and more skilled than some people I hired who never took drugs in their life… https://t.co/HIM7IQQDxQ",FALSE,0,"kgpcodes",2022-01-27 01:55:04,TRUE,"1486517041255182338","1486518085389488128","2203233374","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","kgpcodes",0,FALSE,FALSE,NA,NA
"kpop stans are so annoying kim there's people that are dying! and you're worried about this piece of paper that doe… https://t.co/R8VZRjvRKi",FALSE,0,NA,2022-01-27 01:55:04,TRUE,NA,"1486518085389414404",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","andfckexo",0,FALSE,FALSE,NA,NA
"“i’m people who don’t get sarcasm” TUBBO <U+0001F62D><U+0001F495>",FALSE,1,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085322297349",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","unusallium",0,FALSE,FALSE,NA,NA
"RT @LisaNani25: Still don't know wtf these squares are supposed to be. https://t.co/AQneCjM7OB",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085284622338",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","NeptuneBlueX",2220,TRUE,FALSE,NA,NA
"@KiraGranger sadly, fred can’t give you any",FALSE,0,"KiraGranger",2022-01-27 01:55:04,FALSE,"1486517995988045835","1486518085242789888","1341121574045442050","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","fayyweasley",0,FALSE,FALSE,NA,NA
"RT @AOA_Athletics: Four Quarters wasn't enough to settle this one. AOA comes away with the Win in OT! https://t.co/SG4noNnjIM",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085238542341",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JadenSmulowitz6",1,TRUE,FALSE,NA,NA
"RT @won_yoongi: i'm here to remind you to vote #enhypen on tta and also in all voting site that they're nominated both group and individual…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085196529666",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ajakenthusiast",3,TRUE,FALSE,NA,NA
"@LHDNMofficial hello, may I know why my maklumbalas (submitted on 7/1/22) haven’t been answered/updated even after… https://t.co/E7bgOaalEP",FALSE,0,"LHDNMofficial",2022-01-27 01:55:04,TRUE,NA,"1486518085175558144","2458236098","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","tairyfales",0,FALSE,FALSE,NA,NA
"RT @Nicole_Lee_Sch: Healthy people do not understand the sheer panic when you try to refill a script of lifesaving medication and your refi…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085121105924",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","christapeterso",283,TRUE,FALSE,NA,NA
"RT @thedgtalempress: like don’t ever say to me women “aren’t interested” in tech and especially not black women when we had to build the da…",FALSE,0,NA,2022-01-27 01:55:04,FALSE,NA,"1486518085087604741",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Ayisat327Style",671,TRUE,FALSE,NA,NA
